timestamps,TP9,AF7,AF8,TP10,Right AUX
1776092205.653,-125.488,-11.719,-41.992,-40.039,0.000
1776092205.657,-57.129,-14.160,-42.480,-11.719,0.000
1776092205.661,166.992,-4.883,-48.340,93.750,0.000
1776092205.665,124.512,-6.348,-53.223,74.219,0.000
1776092205.669,-106.445,-9.766,-51.758,-43.945,0.000
1776092205.673,-102.051,-10.742,-45.410,-47.363,0.000
1776092205.677,118.164,-10.254,-44.434,58.105,0.000
1776092205.681,174.316,-5.371,-42.969,90.332,0.000
1776092205.685,-58.594,-4.883,-31.250,-18.066,0.000
1776092205.689,-124.512,-11.230,-29.785,-57.129,0.000
1776092205.693,48.340,-12.207,-44.922,20.508,0.000
1776092205.696,191.406,-9.277,-54.199,97.656,0.000
1776092205.700,-6.836,-26.367,-45.410,4.395,0.000
1776092205.704,-159.668,-34.668,-38.574,-76.172,0.000
1776092205.708,-42.480,-23.926,-44.434,-18.555,0.000
1776092205.712,170.898,-20.020,-39.551,83.496,0.000
1776092205.716,50.293,-25.879,-32.715,19.043,0.000
1776092205.720,-168.945,-30.273,-36.621,-88.867,0.000
1776092205.724,-114.258,-30.762,-45.410,-66.406,0.000
1776092205.728,122.070,-23.926,-51.758,36.621,0.000
1776092205.732,104.492,-21.973,-42.480,36.621,0.000
1776092205.735,-139.160,-21.484,-33.203,-74.707,0.000
1776092205.739,-144.043,-15.137,-31.738,-96.191,0.000
1776092205.743,87.402,-19.043,-25.391,16.113,0.000
1776092205.747,172.363,-28.809,-33.203,74.707,0.000
1776092205.751,-82.031,-21.973,-43.945,-59.570,0.000
1776092205.755,-185.059,-17.578,-43.457,-115.234,0.000
1776092205.759,-13.672,-27.832,-45.410,-19.531,0.000
1776092205.763,151.367,-23.438,-47.852,57.617,0.000
1776092205.767,-34.668,-14.160,-52.734,-38.086,0.000
1776092205.771,-185.059,-12.207,-52.246,-110.840,0.000
1776092205.775,-73.242,-17.090,-49.316,-62.500,0.000
1776092205.778,134.277,-14.160,-50.781,39.062,0.000
1776092205.782,37.598,-13.184,-47.852,0.977,0.000
1776092205.786,-174.316,-17.578,-43.457,-109.863,0.000
1776092205.790,-133.789,-20.020,-46.875,-90.332,0.000
1776092205.794,99.121,-14.648,-51.270,20.996,0.000
1776092205.798,107.910,-12.695,-42.969,26.367,0.000
1776092205.802,-133.301,-16.113,-30.273,-75.684,0.000
1776092205.806,-157.227,-22.461,-31.250,-86.914,0.000
1776092205.810,40.039,-22.949,-48.340,-1.465,0.000
1776092205.814,140.625,-10.254,-56.641,49.316,0.000
1776092205.818,-81.055,-14.160,-49.316,-53.711,0.000
1776092205.821,-190.430,-24.902,-44.922,-111.328,0.000
1776092205.825,-31.250,-24.902,-41.504,-39.551,0.000
1776092205.829,159.668,-18.066,-30.273,55.664,0.000
1776092205.833,0.977,-13.672,-24.414,-20.996,0.000
1776092205.837,-179.199,-13.672,-20.996,-105.469,0.000
1776092205.841,-84.473,-15.625,-11.230,-57.129,0.000
1776092205.845,146.973,-10.254,-9.277,51.270,0.000
1776092205.849,60.547,-15.625,-27.832,16.113,0.000
1776092205.853,-173.340,-25.391,-35.645,-92.773,0.000
1776092205.857,-141.602,-22.461,-32.227,-78.613,0.000
1776092205.860,96.680,-16.113,-35.156,32.227,0.000
1776092205.864,124.512,-15.137,-29.785,48.340,0.000
1776092205.868,-127.930,-20.020,-21.484,-67.383,0.000
1776092205.872,-170.898,-21.973,-15.625,-90.332,0.000
1776092205.876,33.203,-18.066,-20.996,3.418,0.000
1776092205.880,158.691,-13.184,-26.855,61.035,0.000
1776092205.884,-56.152,-23.438,-16.113,-29.297,0.000
1776092205.888,-184.082,-33.203,-24.902,-95.703,0.000
1776092205.892,-47.852,-28.809,-40.527,-48.340,0.000
1776092205.896,153.809,-20.996,-28.809,58.105,0.000
1776092205.900,1.465,-25.879,-24.414,0.488,0.000
1776092205.903,-193.848,-27.344,-27.344,-106.445,0.000
1776092205.907,-102.539,-18.555,-18.066,-63.477,0.000
1776092205.911,127.441,-13.184,-13.184,53.223,0.000
1776092205.915,74.219,-19.043,-10.254,17.090,0.000
1776092205.919,-154.297,-25.879,-12.207,-101.562,0.000
1776092205.923,-153.320,-28.809,-22.461,-96.191,0.000
1776092205.927,61.523,-31.250,-35.156,6.836,0.000
1776092205.931,115.723,-30.273,-35.156,31.738,0.000
1776092205.935,-128.906,-31.738,-32.715,-83.008,0.000
1776092205.939,-186.035,-25.879,-34.668,-118.652,0.000
1776092205.943,10.254,-21.973,-32.227,-29.297,0.000
1776092205.946,158.691,-15.625,-20.996,49.316,0.000
1776092205.950,-50.293,-23.926,-16.602,-39.551,0.000
1776092205.954,-201.172,-29.785,-24.414,-104.492,0.000
1776092205.958,-69.824,-30.273,-34.180,-46.387,0.000
1776092205.962,131.836,-25.391,-36.133,49.805,0.000
1776092205.966,3.418,-20.996,-31.738,-8.789,0.000
1776092205.970,-188.965,-25.391,-23.926,-104.492,0.000
1776092205.974,-126.465,-30.762,-20.020,-72.754,0.000
1776092205.978,100.098,-29.297,-25.879,35.156,0.000
1776092205.982,77.637,-23.438,-15.137,18.555,0.000
1776092205.985,-154.785,-32.715,-4.883,-83.496,0.000
1776092205.989,-161.133,-33.691,-16.602,-87.891,0.000
1776092205.993,55.176,-25.879,-22.949,-5.371,0.000
1776092205.997,134.766,-16.113,-16.113,38.574,0.000
1776092206.001,-102.051,-18.066,-13.184,-63.477,0.000
1776092206.005,-191.895,-24.902,-20.996,-113.281,0.000
1776092206.009,-20.508,-24.414,-24.414,-32.715,0.000
1776092206.013,142.578,-22.461,-18.555,48.828,0.000
1776092206.017,-40.039,-24.902,-9.766,-41.016,0.000
1776092206.021,-203.125,-30.762,-11.230,-122.070,0.000
1776092206.025,-87.891,-30.762,-14.648,-66.895,0.000
1776092206.028,129.883,-23.926,-19.531,47.852,0.000
1776092206.032,26.855,-23.438,-17.090,8.789,0.000
1776092206.036,-182.129,-25.391,-6.348,-97.656,0.000
1776092206.040,-140.625,-26.367,-11.230,-80.078,0.000
1776092206.044,96.191,-20.508,-15.137,41.992,0.000
1776092206.048,88.379,-21.973,-15.137,41.504,0.000
1776092206.052,-159.180,-31.738,-22.949,-93.750,0.000
1776092206.056,-175.781,-27.832,-23.438,-106.934,0.000
1776092206.060,49.805,-8.301,-7.324,0.488,0.000
1776092206.064,144.043,-12.207,-6.836,46.387,0.000
1776092206.067,-95.703,-27.832,-16.602,-62.012,0.000
1776092206.071,-199.707,-31.738,-23.926,-113.281,0.000
1776092206.075,-12.695,-26.855,-28.809,-36.621,0.000
1776092206.079,160.645,-14.648,-19.531,43.945,0.000
1776092206.083,-19.531,-13.672,-7.324,-31.250,0.000
1776092206.087,-181.641,-17.578,-9.766,-120.117,0.000
1776092206.091,-76.660,-22.949,-16.602,-86.914,0.000
1776092206.095,149.902,-11.719,-13.184,26.367,0.000
1776092206.099,61.035,-3.906,-5.859,-2.930,0.000
1776092206.103,-172.852,-21.484,-16.602,-118.652,0.000
1776092206.107,-137.207,-29.785,-22.461,-107.422,0.000
1776092206.110,85.449,-21.484,-16.602,-0.488,0.000
1776092206.114,79.590,-14.160,-18.066,7.812,0.000
1776092206.118,-175.781,-20.020,-20.020,-105.957,0.000
1776092206.122,-221.680,-28.809,-29.785,-137.695,0.000
1776092206.126,-28.809,-11.719,-32.227,-52.734,0.000
1776092206.130,78.613,1.953,-30.273,-6.836,0.000
1776092206.134,-154.785,-14.648,-35.645,-125.488,0.000
1776092206.138,-281.738,-19.043,-34.180,-187.500,0.000
1776092206.142,-133.789,-8.789,-29.297,-124.023,0.000
1776092206.146,48.828,-2.441,-27.832,-43.457,0.000
1776092206.150,-112.793,-0.977,-33.203,-112.793,0.000
1776092206.153,-293.457,-5.859,-36.621,-195.801,0.000
1776092206.157,-204.590,-5.371,-25.391,-156.738,0.000
1776092206.161,24.414,-1.953,-21.484,-46.875,0.000
1776092206.165,-45.898,-5.859,-30.273,-82.520,0.000
1776092206.169,-270.020,-8.789,-32.227,-198.242,0.000
1776092206.173,-243.164,-9.277,-35.645,-189.453,0.000
1776092206.177,-5.859,-7.812,-37.598,-72.754,0.000
1776092206.181,51.270,-4.395,-30.273,-31.738,0.000
1776092206.185,-195.312,-7.812,-26.855,-132.324,0.000
1776092206.189,-248.535,-8.301,-23.438,-166.992,0.000
1776092206.192,-44.922,-5.371,-25.391,-82.520,0.000
1776092206.196,93.262,-12.695,-40.527,-7.812,0.000
1776092206.200,-104.980,-22.949,-41.016,-103.516,0.000
1776092206.204,-224.609,-20.020,-34.180,-152.344,0.000
1776092206.208,-74.707,-13.672,-31.738,-70.801,0.000
1776092206.212,80.566,-16.602,-29.297,0.977,0.000
1776092206.216,-40.039,-13.672,-20.996,-52.246,0.000
1776092206.220,-191.895,-16.602,-15.625,-111.328,0.000
1776092206.224,-121.582,-28.320,-20.996,-71.289,0.000
1776092206.228,121.582,-26.367,-24.414,44.434,0.000
1776092206.232,77.637,-24.902,-20.020,29.297,0.000
1776092206.235,-153.809,-31.738,-23.438,-83.008,0.000
1776092206.239,-134.277,-30.762,-34.668,-80.566,0.000
1776092206.243,85.449,-29.785,-33.203,37.109,0.000
1776092206.247,143.555,-28.809,-29.785,69.824,0.000
1776092206.251,-87.891,-30.273,-24.414,-37.598,0.000
1776092206.255,-153.320,-33.203,-15.625,-61.035,0.000
1776092206.259,27.832,-28.809,-14.648,13.184,0.000
1776092206.263,176.758,-25.391,-17.578,76.172,0.000
1776092206.267,-8.301,-32.715,-18.555,8.301,0.000
1776092206.271,-153.809,-34.668,-21.484,-52.734,0.000
1776092206.275,-36.621,-29.785,-27.344,-20.020,0.000
1776092206.278,177.734,-23.926,-32.227,79.590,0.000
1776092206.282,63.965,-20.020,-25.879,45.898,0.000
1776092206.286,-145.508,-26.367,-18.555,-53.223,0.000
1776092206.290,-85.938,-28.320,-18.066,-29.785,0.000
1776092206.294,153.809,-20.020,-17.578,84.961,0.000
1776092206.298,137.207,-18.066,-19.043,72.754,0.000
1776092206.302,-104.004,-18.555,-23.926,-44.922,0.000
1776092206.306,-104.980,-14.160,-14.648,-41.504,0.000
1776092206.310,122.559,-13.184,-14.160,65.918,0.000
1776092206.314,194.824,-24.902,-28.809,103.027,0.000
1776092206.317,-51.758,-37.598,-28.809,-10.742,0.000
1776092206.321,-150.879,-37.598,-26.367,-70.801,0.000
1776092206.325,18.066,-30.762,-24.414,7.812,0.000
1776092206.329,185.059,-21.973,-20.996,89.355,0.000
1776092206.333,7.324,-17.578,-12.695,11.230,0.000
1776092206.337,-152.832,-23.438,-1.953,-62.500,0.000
1776092206.341,-45.410,-27.344,-7.812,-20.996,0.000
1776092206.345,175.781,-18.066,-14.648,85.449,0.000
1776092206.349,71.289,-22.461,-17.090,31.738,0.000
1776092206.353,-148.926,-20.508,-18.555,-85.938,0.000
1776092206.357,-99.609,-12.695,-20.508,-59.082,0.000
1776092206.360,131.348,-16.113,-24.414,57.617,0.000
1776092206.364,134.277,-17.090,-24.902,61.523,0.000
1776092206.368,-113.770,-5.859,-20.996,-59.082,0.000
1776092206.372,-133.789,-5.859,-15.137,-66.895,0.000
1776092206.376,73.730,-13.672,-11.719,36.621,0.000
1776092206.380,172.363,-15.137,-18.066,71.777,0.000
1776092206.384,-62.500,-22.461,-19.531,-42.969,0.000
1776092206.388,-179.688,-28.809,-14.648,-89.355,0.000
1776092206.392,-25.879,-34.668,-24.414,-22.461,0.000
1776092206.396,158.203,-34.180,-33.203,59.570,0.000
1776092206.400,-5.859,-29.297,-30.273,-12.695,0.000
1776092206.403,-183.105,-23.438,-21.484,-98.633,0.000
1776092206.407,-86.426,-20.996,-12.207,-51.270,0.000
1776092206.411,134.277,-24.902,-15.625,57.617,0.000
1776092206.415,61.523,-36.621,-21.484,26.367,0.000
1776092206.419,-159.180,-40.527,-20.996,-81.055,0.000
1776092206.423,-127.930,-31.250,-15.137,-68.848,0.000
1776092206.427,99.121,-27.832,-13.184,36.133,0.000
1776092206.431,119.629,-33.203,-24.902,59.082,0.000
1776092206.435,-127.441,-38.086,-26.855,-63.965,0.000
1776092206.439,-171.387,-39.551,-22.949,-96.680,0.000
1776092206.442,25.391,-31.738,-19.531,2.930,0.000
1776092206.446,150.391,-24.902,-15.137,64.941,0.000
1776092206.450,-61.523,-29.785,-19.043,-31.250,0.000
1776092206.454,-185.059,-28.809,-17.578,-92.285,0.000
1776092206.458,-44.922,-33.203,-9.766,-33.691,0.000
1776092206.462,141.602,-40.039,-19.043,51.270,0.000
1776092206.466,1.465,-40.527,-20.996,-8.301,0.000
1776092206.470,-184.082,-39.062,-14.160,-97.168,0.000
1776092206.474,-103.516,-26.367,-10.254,-62.988,0.000
1776092206.478,124.023,-19.043,-21.973,36.621,0.000
1776092206.482,72.754,-20.996,-31.738,18.066,0.000
1776092206.485,-152.344,-28.809,-17.578,-76.660,0.000
1776092206.489,-147.461,-38.574,-25.391,-95.703,0.000
1776092206.493,67.871,-38.086,-35.645,-5.859,0.000
1776092206.497,120.117,-37.109,-26.367,32.227,0.000
1776092206.501,-119.629,-37.109,-25.391,-82.520,0.000
1776092206.505,-179.688,-28.320,-24.414,-109.863,0.000
1776092206.509,-0.488,-24.414,-21.973,-25.879,0.000
1776092206.513,133.301,-30.273,-24.414,44.922,0.000
1776092206.517,-63.965,-31.738,-22.461,-41.992,0.000
1776092206.521,-202.637,-35.156,-25.879,-107.910,0.000
1776092206.525,-72.266,-32.715,-24.414,-33.691,0.000
1776092206.528,133.789,-24.414,-20.996,49.316,0.000
1776092206.532,6.836,-24.902,-19.043,-15.625,0.000
1776092206.536,-182.617,-19.531,-7.812,-96.680,0.000
1776092206.540,-123.047,-21.484,-8.301,-75.684,0.000
1776092206.544,94.238,-30.273,-21.973,19.531,0.000
1776092206.548,72.754,-27.832,-28.320,16.602,0.000
1776092206.552,-160.156,-32.715,-33.203,-94.727,0.000
1776092206.556,-161.621,-38.086,-29.297,-99.609,0.000
1776092206.560,52.246,-27.344,-24.414,3.418,0.000
1776092206.564,127.930,-20.508,-24.902,42.969,0.000
1776092206.567,-106.445,-26.367,-20.508,-60.059,0.000
1776092206.571,-198.242,-32.227,-15.137,-113.770,0.000
1776092206.575,-32.227,-31.250,-22.949,-37.598,0.000
1776092206.579,127.441,-19.531,-22.461,52.734,0.000
1776092206.583,-49.805,-18.555,-15.137,-27.344,0.000
1776092206.587,-204.102,-28.809,-14.648,-103.516,0.000
1776092206.591,-88.867,-38.086,-17.090,-50.293,0.000
1776092206.595,131.348,-36.133,-20.020,54.688,0.000
1776092206.599,28.320,-28.809,-11.719,14.160,0.000
1776092206.603,-181.641,-31.738,-4.883,-80.566,0.000
1776092206.607,-135.254,-20.996,-4.883,-70.312,0.000
1776092206.610,90.820,-21.973,-11.230,30.762,0.000
1776092206.614,81.543,-36.621,-29.297,27.832,0.000
1776092206.618,-163.086,-36.621,-35.645,-99.121,0.000
1776092206.622,-180.176,-31.738,-28.809,-117.188,0.000
1776092206.626,27.832,-31.250,-25.879,-9.277,0.000
1776092206.630,127.441,-22.949,-19.531,53.711,0.000
1776092206.634,-95.703,-24.902,-10.254,-48.340,0.000
1776092206.638,-198.242,-28.809,-8.301,-104.980,0.000
1776092206.642,-47.852,-26.367,-22.949,-42.969,0.000
1776092206.646,128.418,-27.344,-24.902,42.480,0.000
1776092206.649,-37.598,-35.156,-20.020,-28.320,0.000
1776092206.653,-219.727,-42.969,-22.949,-107.422,0.000
1776092206.657,-106.445,-35.156,-14.648,-65.430,0.000
1776092206.661,129.395,-27.344,-9.277,39.062,0.000
1776092206.665,39.551,-36.133,-15.137,0.488,0.000
1776092206.669,-180.176,-33.691,-10.742,-102.051,0.000
1776092206.673,-145.996,-23.438,-12.207,-80.078,0.000
1776092206.677,82.520,-22.461,-19.531,26.367,0.000
1776092206.681,110.840,-20.508,-16.113,41.504,0.000
1776092206.685,-131.836,-21.973,-19.043,-75.195,0.000
1776092206.689,-172.363,-25.879,-20.508,-91.797,0.000
1776092206.692,28.320,-25.879,-16.602,14.160,0.000
1776092206.696,135.254,-26.855,-19.043,57.129,0.000
1776092206.700,-87.402,-29.785,-20.020,-56.641,0.000
1776092206.704,-205.078,-27.344,-19.043,-112.793,0.000
1776092206.708,-56.152,-21.973,-22.949,-53.223,0.000
1776092206.712,132.812,-20.508,-26.855,37.109,0.000
1776092206.716,-15.625,-23.926,-21.973,-26.367,0.000
1776092206.720,-188.477,-25.391,-11.230,-103.516,0.000
1776092206.724,-94.238,-22.949,-6.836,-54.199,0.000
1776092206.728,123.047,-24.414,-21.484,47.852,0.000
1776092206.732,55.176,-26.367,-26.855,15.625,0.000
1776092206.735,-162.598,-22.461,-15.137,-90.820,0.000
1776092206.739,-124.512,-20.508,-17.578,-73.242,0.000
1776092206.743,72.754,-21.484,-22.949,17.090,0.000
1776092206.747,100.098,-21.973,-17.090,37.598,0.000
1776092206.751,-125.977,-18.555,-11.230,-63.965,0.000
1776092206.755,-180.176,-17.578,-6.836,-98.145,0.000
1776092206.759,11.230,-16.113,-10.742,-12.207,0.000
1776092206.763,148.926,-19.043,-11.719,59.082,0.000
1776092206.767,-55.176,-20.508,-5.859,-43.945,0.000
1776092206.771,-191.895,-17.090,-8.789,-108.887,0.000
1776092206.774,-60.059,-21.973,-16.602,-44.434,0.000
1776092206.778,145.020,-14.160,-19.043,60.059,0.000
1776092206.782,17.090,-14.648,-11.719,14.160,0.000
1776092206.786,-184.082,-17.578,-4.883,-92.285,0.000
1776092206.790,-112.305,-14.648,-5.371,-70.801,0.000
1776092206.794,118.652,-18.066,-12.207,29.785,0.000
1776092206.798,72.754,-22.949,-17.090,9.277,0.000
1776092206.802,-159.668,-22.949,-10.742,-97.656,0.000
1776092206.806,-157.715,-22.461,-9.766,-103.027,0.000
1776092206.810,63.477,-20.996,-12.695,0.488,0.000
1776092206.814,132.324,-12.695,-12.207,45.898,0.000
1776092206.817,-102.539,-8.301,-5.371,-56.641,0.000
1776092206.821,-173.828,-10.254,1.953,-95.215,0.000
1776092206.825,6.836,-14.160,-6.836,-10.742,0.000
1776092206.829,148.926,-14.648,-20.508,52.246,0.000
1776092206.833,-49.805,-17.090,-18.066,-45.410,0.000
1776092206.837,-199.707,-22.949,-10.742,-111.328,0.000
1776092206.841,-82.031,-28.809,-19.531,-59.082,0.000
1776092206.845,124.512,-29.297,-31.738,31.738,0.000
1776092206.849,10.742,-29.297,-30.273,-29.297,0.000
1776092206.853,-188.477,-21.973,-16.602,-117.188,0.000
1776092206.857,-123.047,-13.184,-13.184,-82.520,0.000
1776092206.860,107.422,-15.625,-18.555,29.785,0.000
1776092206.864,93.750,-6.836,-8.789,31.738,0.000
1776092206.868,-146.973,-16.113,-11.719,-83.008,0.000
1776092206.872,-161.133,-31.250,-19.043,-99.121,0.000
1776092206.876,52.246,-23.926,-18.066,-1.465,0.000
1776092206.880,133.301,-25.879,-33.203,35.645,0.000
1776092206.884,-92.285,-27.344,-26.367,-72.266,0.000
1776092206.888,-186.035,-23.926,-14.160,-105.957,0.000
1776092206.892,-25.391,-18.555,-14.160,-29.785,0.000
1776092206.896,148.438,-12.207,-10.742,52.246,0.000
1776092206.899,-24.902,-22.461,-17.578,-26.367,0.000
1776092206.903,-193.359,-28.809,-16.113,-103.027,0.000
1776092206.907,-101.562,-33.691,-21.484,-51.758,0.000
1776092206.911,118.164,-31.738,-30.273,46.387,0.000
1776092206.915,38.086,-24.414,-24.902,10.742,0.000
1776092206.919,-172.363,-13.184,-15.137,-90.820,0.000
1776092206.923,-135.742,-12.695,-16.113,-73.242,0.000
1776092206.927,90.820,-14.648,-21.484,41.504,0.000
1776092206.931,97.168,-19.043,-21.973,41.016,0.000
1776092206.935,-148.926,-27.832,-15.137,-78.613,0.000
1776092206.939,-179.688,-18.555,-11.719,-91.309,0.000
1776092206.942,20.020,-20.508,-21.973,-2.930,0.000
1776092206.946,133.301,-26.855,-21.973,47.363,0.000
1776092206.950,-85.449,-26.367,-22.461,-56.641,0.000
1776092206.954,-207.520,-28.809,-32.715,-113.770,0.000
1776092206.958,-54.199,-34.180,-36.133,-35.156,0.000
1776092206.962,138.184,-26.855,-28.320,64.453,0.000
1776092206.966,-17.090,-18.555,-19.531,-20.996,0.000
1776092206.970,-196.289,-20.508,-22.949,-114.746,0.000
1776092206.974,-104.492,-28.320,-21.484,-68.359,0.000
1776092206.978,125.000,-34.180,-26.855,40.527,0.000
1776092206.982,52.734,-29.297,-26.855,14.160,0.000
1776092206.985,-171.875,-18.066,-8.789,-90.332,0.000
1776092206.989,-152.344,-24.902,-11.230,-87.891,0.000
1776092206.993,66.895,-33.203,-27.344,10.742,0.000
1776092206.997,99.121,-27.344,-21.973,32.715,0.000
1776092207.001,-142.090,-24.902,-12.695,-72.266,0.000
1776092207.005,-185.547,-23.438,-14.648,-105.957,0.000
1776092207.009,5.371,-22.461,-17.578,-24.902,0.000
1776092207.013,117.676,-25.391,-20.996,36.621,0.000
1776092207.017,-87.402,-29.297,-24.414,-51.270,0.000
1776092207.021,-198.730,-28.320,-23.438,-102.051,0.000
1776092207.024,-53.223,-26.367,-26.367,-44.434,0.000
1776092207.028,133.301,-24.902,-34.180,41.504,0.000
1776092207.032,-10.742,-23.438,-32.227,-20.020,0.000
1776092207.036,-193.848,-22.461,-18.555,-106.934,0.000
1776092207.040,-112.793,-18.555,-14.160,-79.590,0.000
1776092207.044,124.512,-13.184,-20.996,25.391,0.000
1776092207.048,73.242,-21.484,-30.762,4.395,0.000
1776092207.052,-164.062,-33.203,-37.109,-101.562,0.000
1776092207.056,-151.367,-33.203,-40.039,-91.309,0.000
1776092207.060,71.289,-25.391,-36.133,16.113,0.000
1776092207.064,126.953,-25.391,-29.297,47.852,0.000
1776092207.067,-112.305,-27.344,-23.438,-62.988,0.000
1776092207.071,-191.895,-23.926,-24.902,-96.680,0.000
1776092207.075,-15.137,-25.391,-29.785,-19.531,0.000
1776092207.079,138.672,-25.879,-26.367,52.734,0.000
1776092207.083,-62.012,-24.414,-25.879,-37.109,0.000
1776092207.087,-203.125,-27.832,-25.879,-107.910,0.000
1776092207.091,-72.266,-25.879,-21.973,-49.805,0.000
1776092207.095,131.836,-22.949,-28.809,38.574,0.000
1776092207.099,7.812,-24.414,-34.668,-22.461,0.000
1776092207.103,-196.777,-26.855,-29.297,-113.281,0.000
1776092207.106,-132.812,-20.508,-20.996,-80.566,0.000
1776092207.110,103.516,-21.973,-21.973,26.855,0.000
1776092207.114,83.008,-20.020,-25.391,23.926,0.000
1776092207.118,-162.598,-17.090,-24.414,-89.844,0.000
1776092207.122,-174.805,-23.438,-26.855,-90.332,0.000
1776092207.126,42.969,-22.461,-32.227,8.789,0.000
1776092207.130,116.211,-25.879,-30.762,27.832,0.000
1776092207.134,-110.840,-29.297,-16.602,-71.777,0.000
1776092207.138,-191.895,-29.785,-11.719,-99.609,0.000
1776092207.142,-25.879,-27.344,-23.438,-21.973,0.000
1776092207.146,137.695,-21.973,-30.273,47.852,0.000
1776092207.149,-53.223,-29.297,-29.785,-37.109,0.000
1776092207.153,-215.332,-28.809,-24.414,-103.027,0.000
1776092207.157,-100.098,-31.738,-26.855,-55.664,0.000
1776092207.161,116.699,-32.227,-32.715,39.551,0.000
1776092207.165,22.461,-17.090,-22.461,-1.953,0.000
1776092207.169,-185.547,-12.207,-6.348,-100.098,0.000
1776092207.173,-141.113,-20.996,-8.301,-76.172,0.000
1776092207.177,101.562,-13.672,-17.090,25.391,0.000
1776092207.181,100.098,-16.602,-22.949,20.508,0.000
1776092207.185,-152.344,-31.250,-27.344,-93.262,0.000
1776092207.189,-172.363,-29.297,-28.320,-113.281,0.000
1776092207.192,31.250,-21.484,-30.762,-16.602,0.000
1776092207.196,130.371,-12.207,-27.832,46.875,0.000
1776092207.200,-100.586,-20.996,-22.949,-61.523,0.000
1776092207.204,-211.914,-25.391,-29.297,-117.188,0.000
1776092207.208,-43.457,-23.438,-37.109,-47.363,0.000
1776092207.212,158.203,-29.785,-33.203,57.617,0.000
1776092207.216,4.883,-23.438,-24.902,7.812,0.000
1776092207.220,-196.289,-18.066,-22.461,-95.215,0.000
1776092207.224,-109.863,-20.996,-20.020,-63.965,0.000
1776092207.228,118.652,-16.602,-19.043,41.504,0.000
1776092207.231,33.691,-28.320,-17.578,8.301,0.000
1776092207.235,-177.246,-36.133,-10.742,-88.379,0.000
1776092207.239,-136.230,-33.203,-6.348,-70.801,0.000
1776092207.243,80.078,-35.156,-13.672,30.273,0.000
1776092207.247,81.543,-32.227,-12.695,36.621,0.000
1776092207.251,-150.391,-31.738,-15.137,-71.777,0.000
1776092207.255,-184.570,-26.367,-23.926,-97.656,0.000
1776092207.259,14.160,-14.648,-14.160,-14.648,0.000
1776092207.263,145.508,-16.602,-6.836,47.852,0.000
1776092207.267,-75.195,-29.785,-9.766,-40.527,0.000
1776092207.271,-199.707,-36.133,-15.625,-100.586,0.000
1776092207.274,-53.711,-30.273,-22.461,-46.875,0.000
1776092207.278,139.160,-20.996,-21.973,50.781,0.000
1776092207.282,-8.789,-19.531,-13.672,-2.441,0.000
1776092207.286,-187.988,-20.020,-7.812,-101.562,0.000
1776092207.290,-91.797,-22.949,-13.672,-63.965,0.000
1776092207.294,120.117,-24.414,-23.926,39.062,0.000
1776092207.298,50.781,-26.367,-24.414,10.254,0.000
1776092207.302,-175.781,-25.391,-22.949,-89.355,0.000
